MunicipalityID,MunicipalityName,PrefectureID,PrefectureName
414239,大町町,41,佐賀県
414247,江北町,41,佐賀県
414255,白石町,41,佐賀県
414417,太良町,41,佐賀県
422011,長崎市,42,長崎県
422029,佐世保市,42,長崎県
422037,島原市,42,長崎県
422045,諫早市,42,長崎県
422053,大村市,42,長崎県
422070,平戸市,42,長崎県
422088,松浦市,42,長崎県
422096,対馬市,42,長崎県
422100,壱岐市,42,長崎県
422118,五島市,42,長崎県
422126,西海市,42,長崎県
422134,雲仙市,42,長崎県
422142,南島原市,42,長崎県
423076,長与町,42,長崎県
423084,時津町,42,長崎県
423211,東彼杵町,42,長崎県
423220,川棚町,42,長崎県
423238,波佐見町,42,長崎県
423831,小値賀町,42,長崎県
423912,佐々町,42,長崎県
424111,新上五島町,42,長崎県
431001,熊本市,43,熊本県
432024,八代市,43,熊本県
432032,人吉市,43,熊本県
432041,荒尾市,43,熊本県
432059,水俣市,43,熊本県
432067,玉名市,43,熊本県
432083,山鹿市,43,熊本県
432105,菊池市,43,熊本県
432113,宇土市,43,熊本県
432121,上天草市,43,熊本県
432130,宇城市,43,熊本県
432148,阿蘇市,43,熊本県
432156,天草市,43,熊本県
432164,合志市,43,熊本県
433489,美里町,43,熊本県
433641,玉東町,43,熊本県
433675,南関町,43,熊本県
433683,長洲町,43,熊本県
433691,和水町,43,熊本県
434035,大津町,43,熊本県
434043,菊陽町,43,熊本県
434230,南小国町,43,熊本県
434248,小国町,43,熊本県
434256,産山村,43,熊本県
434281,高森町,43,熊本県
434329,西原村,43,熊本県
434337,南阿蘇村,43,熊本県
434418,御船町,43,熊本県
434426,嘉島町,43,熊本県
434434,益城町,43,熊本県
434442,甲佐町,43,熊本県
434477,山都町,43,熊本県
434680,氷川町,43,熊本県
434825,芦北町,43,熊本県
434841,津奈木町,43,熊本県
435015,錦町,43,熊本県
435058,多良木町,43,熊本県
435066,湯前町,43,熊本県
435074,水上村,43,熊本県
435104,相良村,43,熊本県
435112,五木村,43,熊本県
435121,山江村,43,熊本県
435139,球磨村,43,熊本県
435147,あさぎり町,43,熊本県
435317,苓北町,43,熊本県
442011,大分市,44,大分県
442020,別府市,44,大分県
442038,中津市,44,大分県
442046,日田市,44,大分県
442054,佐伯市,44,大分県
442062,臼杵市,44,大分県
442071,津久見市,44,大分県
442089,竹田市,44,大分県
442097,豊後高田市,44,大分県
442101,杵築市,44,大分県
442119,宇佐市,44,大分県
442127,豊後大野市,44,大分県
442135,由布市,44,大分県
442143,国東市,44,大分県
443221,姫島村,44,大分県
443417,日出町,44,大分県
444618,九重町,44,大分県
444626,玖珠町,44,大分県
452017,宮崎市,45,宮崎県
452025,都城市,45,宮崎県
452033,延岡市,45,宮崎県
452041,日南市,45,宮崎県
452050,小林市,45,宮崎県
452068,日向市,45,宮崎県
452076,串間市,45,宮崎県
452084,西都市,45,宮崎県
452092,えびの市,45,宮崎県
453412,三股町,45,宮崎県
453617,高原町,45,宮崎県
453820,国富町,45,宮崎県
453838,綾町,45,宮崎県
454010,高鍋町,45,宮崎県
454028,新富町,45,宮崎県
454036,西米良村,45,宮崎県
454044,木城町,45,宮崎県
454052,川南町,45,宮崎県
454061,都農町,45,宮崎県
454214,門川町,45,宮崎県
454290,諸塚村,45,宮崎県
454303,椎葉村,45,宮崎県
454311,美郷町,45,宮崎県
454419,高千穂町,45,宮崎県
454427,日之影町,45,宮崎県
454435,五ヶ瀬町,45,宮崎県
462012,鹿児島市,46,鹿児島県
462039,鹿屋市,46,鹿児島県
462047,枕崎市,46,鹿児島県
462063,阿久根市,46,鹿児島県
462080,出水市,46,鹿児島県
462101,指宿市,46,鹿児島県
462136,西之表市,46,鹿児島県
462144,垂水市,46,鹿児島県
462152,薩摩川内市,46,鹿児島県
462161,日置市,46,鹿児島県
462179,曽於市,46,鹿児島県
462187,霧島市,46,鹿児島県
462195,いちき串木野市,46,鹿児島県
462209,南さつま市,46,鹿児島県
462217,志布志市,46,鹿児島県
462225,奄美市,46,鹿児島県
462233,南九州市,46,鹿児島県
462241,伊佐市,46,鹿児島県
462250,姶良市,46,鹿児島県
463035,三島村,46,鹿児島県
463043,十島村,46,鹿児島県
463922,さつま町,46,鹿児島県
464040,長島町,46,鹿児島県
464520,湧水町,46,鹿児島県
464686,大崎町,46,鹿児島県
464821,東串良町,46,鹿児島県
464902,錦江町,46,鹿児島県
464911,南大隅町,46,鹿児島県
464929,肝付町,46,鹿児島県
465011,中種子町,46,鹿児島県
465020,南種子町,46,鹿児島県
465054,屋久島町,46,鹿児島県
465232,大和村,46,鹿児島県
465241,宇検村,46,鹿児島県
465259,瀬戸内町,46,鹿児島県
465275,龍郷町,46,鹿児島県
465291,喜界町,46,鹿児島県
465305,徳之島町,46,鹿児島県
465313,天城町,46,鹿児島県
465321,伊仙町,46,鹿児島県
465330,和泊町,46,鹿児島県
465348,知名町,46,鹿児島県
465356,与論町,46,鹿児島県
472018,那覇市,47,沖縄県
472051,宜野湾市,47,沖縄県
472077,石垣市,47,沖縄県
472085,浦添市,47,沖縄県
472093,名護市,47,沖縄県
472107,糸満市,47,沖縄県
472115,沖縄市,47,沖縄県
472123,豊見城市,47,沖縄県
472131,うるま市,47,沖縄県
472140,宮古島市,47,沖縄県
472158,南城市,47,沖縄県
473014,国頭村,47,沖縄県
473022,大宜味村,47,沖縄県
473031,東村,47,沖縄県
473065,今帰仁村,47,沖縄県
473081,本部町,47,沖縄県
473111,恩納村,47,沖縄県
473138,宜野座村,47,沖縄県
473146,金武町,47,沖縄県
473154,伊江村,47,沖縄県
473243,読谷村,47,沖縄県
473251,嘉手納町,47,沖縄県
473260,北谷町,47,沖縄県
473278,北中城村,47,沖縄県
473286,中城村,47,沖縄県
473294,西原町,47,沖縄県
473481,与那原町,47,沖縄県
473502,南風原町,47,沖縄県
473537,渡嘉敷村,47,沖縄県
473545,座間味村,47,沖縄県
473553,粟国村,47,沖縄県
473561,渡名喜村,47,沖縄県
473570,南大東村,47,沖縄県
473588,北大東村,47,沖縄県
473596,伊平屋村,47,沖縄県
473600,伊是名村,47,沖縄県
473618,久米島町,47,沖縄県
473626,八重瀬町,47,沖縄県
473758,多良間村,47,沖縄県
473812,竹富町,47,沖縄県
473821,与那国町,47,沖縄県
